"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1242171468","x841348960522514432",2017-03-13 18:03:18,"bwtanker","WATCH: Students Support Religious Freedom for Muslims, Not Christians - Breitbart https://t.co/4lL6gfEbSW","Twitter Web Client",,,,,FALSE,FALSE,0,0,0,0,,,"bit.ly/2mYo8Xl","https://t.co/4lL6gfEbSW","http://bit.ly/2mYo8Xl",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bwtanker/status/841348960522514432","William","MO, USA","67,inArmy70to73,disability,father,husband,grandfather,sup.1st & 2nd amendment/patriot/support our troops/Christian/prolife,pro Israel conservative,NO DM'S #MAGA",,FALSE,9743,10319,252,319705,75243,2013-03-04 20:45:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1242171468/1402210025","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/650522849262698496/kso_Rmi5_normal.png"
"x920277535","x841348939676753920",2017-03-13 18:03:13,"dmatkins137","The media underreports terrorist attacks not carried out by Muslims. They get 4.5 times less coverage https://t.co/lIzA1LSA7N","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x852269288","BenjaminNorton","en",,,,,,,,,,,,,,,,"x841348610080006145","The media underreports terrorist attacks not carried out by Muslims. They get 4.5 times less coverage https://t.co/lIzA1LSA7N",2017-03-13 18:01:54,"Twitter Web Client",29,30,"x852269288","BenjaminNorton","Ben Norton",120972,497,76785,,"Journalist, writer, filmmaker || Assistant editor of @TheGrayzoneNews (http://thegrayzone.com/author/ben-norton) || Producer/co-host of @Moderate_Rebels",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dmatkins137/status/841348939676753920","David Atkins","Unceded Lekwungen Territory ","He/him",,FALSE,2018,777,361,249347,714553,2012-11-02 03:00:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/920277535/1584464482","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1224923889743978496/w3wEytW8_normal.jpg"
"x114807324","x841348939441922048",2017-03-13 18:03:13,"miliindsosey","Muslims supposedly killed 50 cr indians https://t.co/Kq3vwemoDc","Twitter for iPhone",39,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/shankhnaad/sta…","https://t.co/Kq3vwemoDc","https://twitter.com/shankhnaad/status/841343996752474112",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/miliindsosey/status/841348939441922048","Miliind Sosey","Pune n Wherever work takes me","Engr,MBA,Mgmt.Consultant,Influencer,Educationalist,Life Coach, English Films,Foodie,Music,Politics,Gym.,No TV,Shayeri,Quotes,Spiritual+Bar,Mind matters,Healer",,FALSE,445,1169,66,77076,48369,2010-02-16 17:32:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/643137321861312512/Eqjcyy6X_normal.jpg"
"x1930422805","x841348936312983553",2017-03-13 18:03:12,"Kosher_Souls","If it's some kind of appeasement then look into the condition of Muslims. Less jobs, high illiteracy, high poverty, high birth rates etc. https://t.co/iEKeTkuhoz","Twitter for Android",140,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/8…","https://t.co/BqfMPDF6M9","https://twitter.com/i/web/status/841348936312983553",,,,,,,,,,,"en","x841347018811412481","When Security &amp; Protection becomes Minority Appeasement in someone's eye then you can call it Fake Secularism. https://t.co/IxOlLEmAHv",2017-03-13 17:55:35,"Twitter for Android",0,0,"x1930422805","Kosher_Souls","Ash",491,574,9696,"India","Loves Nature, Travel & Rain. Football Fan |  Fascinated by outer SPACE |
<U+3010>Retweets & Likes aren't endorsement, they are for future read n reference<U+3011>",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kosher_Souls/status/841348936312983553","Ash","India","Loves Nature, Travel & Rain. Football Fan |  Fascinated by outer SPACE |
<U+3010>Retweets & Likes aren't endorsement, they are for future read n reference<U+3011>",,FALSE,491,574,6,9696,14302,2013-10-03 11:31:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1930422805/1565588447","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1226080689679810560/T6z6l58i_normal.jpg"
"x11740172","x841348931837689858",2017-03-13 18:03:11,"charlesjaco1","A call for civility from the fascist orangutan who has mocked women, the disabled, Muslims, Mexicans, Native Americans... https://t.co/D8N4rpKWME","Twitter for Android",140,,,,TRUE,FALSE,6,3,1,0,,,"twitter.com/i/web/status/8…","https://t.co/DvMsrlxBV3","https://twitter.com/i/web/status/841348931837689858",,,,,,,,,,,"en","x841270741060464648","It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",2017-03-13 12:52:29,"Twitter for iPhone",87827,16262,"x25073877","realDonaldTrump","Donald J. Trump",75246322,47,50195,"Washington, DC","45th President of the United States of America<U+0001F1FA><U+0001F1F8>",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/charlesjaco1/status/841348931837689858","Charles Jaco","St. Louis","Journalist. Author.
Columnist for the Northsider/Southsider newspapers.
Host of The Jaco Report.
Crazy in love.
Lucky, lucky man.","https://www.metrostl.com/jaco/",FALSE,7656,2065,314,44876,973,2008-01-02 04:06:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/11740172/1486312498","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1020715917351837696/wsX12Q1u_normal.jpg"
"x801391363","x841348930096967680",2017-03-13 18:03:11,"CRStromante","Soooo, Repubs believe white ppl face more discrimination than black ppl, LGBT ppl, and immigrants and nearly as much as Muslims?! GTHOH… https://t.co/gCyMCdykvr","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x20772763","CharlesMBlow","en","x841340692504948737","Say immigrants face a lot of discrimination in US today:
64% All US
82% Dem
41% GOP
https://t.co/M7YnVlZ9LC https://t.co/SskFzGF8Fk",2017-03-13 17:30:27,"Hootsuite",29,24,"x102737967","PRRIpoll","PRRI",23318,1831,25554,"Washington, DC","Nonprofit, nonpartisan organization conducting research at the intersection of religion, values, and public life.",TRUE,"x841342304925429761","Soooo, Repubs believe white ppl face more discrimination than black ppl, LGBT ppl, and immigrants and nearly as much as Muslims?! GTHOH… https://t.co/gCyMCdykvr",2017-03-13 17:36:51,"Twitter for iPhone",505,258,"x20772763","CharlesMBlow","Charles M. Blow",553974,1587,64037,"Brooklyn","NYT columnist. Author of #FireShutUpInMyBones Bookings: https://www.wmespeakers.com/speaker/charles-blow Instagram https://www.instagram.com/charlesmblow/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CRStromante/status/841348930096967680","CRStromante","Bear Village, The Island","Meisner Technique trained actress who loves animals, Mother Nature, Mexico, baseball, and the fine arts. Based in the SF Bay Area.",,FALSE,746,3064,32,132962,215087,2012-09-03 23:00:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/801391363/1581029222","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1179634210140635137/tpl6eJAO_normal.jpg"
"x2164280252","x841348926212988928",2017-03-13 18:03:10,"ranganath9999","2017 is the start of the Hindu revolution that Rishi Aurobindo foresaw. Minorities need not fear. E.g.,like Parsis and Jews, Muslims too can","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x60937837","Swamy39","en",,,,,,,,,,,,,,,,"x841083403151659009","2017 is the start of the Hindu revolution that Rishi Aurobindo foresaw. Minorities need not fear. E.g.,like Parsis and Jews, Muslims too can",2017-03-13 00:28:04,"TweetDeck",3617,1274,"x60937837","Swamy39","Subramanian Swamy",8635003,129,76009,,"Rajya Sabha MP, Fmr. Union Cabinet Minister, Harvard Ph.D in Economics; Professor, BJP National Exec. member, I give as good as I get",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ranganath9999/status/841348926212988928","ranganath","Andhra Pradesh, India","<U+0C26><U+0C47><U+0C36>,<U+0C15><U+0C3E><U+0C32> <U+0C2A><U+0C30><U+0C3F><U+0C38><U+0C4D><U+0C25><U+0C3F><U+0C24><U+0C41><U+0C32><U+0C15><U+0C41> <U+0C05><U+0C28><U+0C41><U+0C15><U+0C42><U+0C32><U+0C02><U+0C17><U+0C3E> <U+0C38><U+0C30><U+0C4D><U+0C26><U+0C41><U+0C15><U+0C41><U+0C2A><U+0C4B><U+0C35><U+0C1F><U+0C02> <U+0C28><U+0C47><U+0C30><U+0C4D><U+0C1A><U+0C41><U+0C15><U+0C41><U+0C02><U+0C1F><U+0C41><U+0C28><U+0C4D><U+0C28><U+0C3E><U+0C28><U+0C41>.",,FALSE,19,26,1,1242,62,2013-10-30 07:14:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/2164280252/1530704911","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1014476695733014528/sQA3gHPk_normal.jpg"
"x509067428","x841348919300898816",2017-03-13 18:03:08,"Khalilovitch07","Respect for the text of the Quran is an important element of religious faith by many Muslims #ep3_M&amp;S https://t.co/6r2eOCz86o","<U+0625><U+0633><U+0644><U+0627><U+0645> <U+062A><U+0648><U+064A><U+062A> | Islam Tweet",,,,,FALSE,FALSE,0,0,0,0,"ep3_M",,"goo.gl/iTPTWj","https://t.co/6r2eOCz86o","https://goo.gl/iTPTWj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Khalilovitch07/status/841348919300898816","<U+FBBC>khalil","<U+062C><U+062F><U+0629>, <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629>","<U+2661> ksa<U+2661>alhilal<U+2661>",,FALSE,613,2042,0,7423,37,2012-02-29 17:54:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/509067428/1574622990","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/793591572256395264/k07_1lkd_normal.jpg"
"x599538917","x841348911335919617",2017-03-13 18:03:06,"optimisticO_O","In Muslims opinion No human speech can match the Quran in its content #ep3_M&amp;S https://t.co/XXFI8H8AMY","<U+0625><U+0633><U+0644><U+0627><U+0645> <U+062A><U+0648><U+064A><U+062A> | Islam Tweet",,,,,FALSE,FALSE,0,0,0,0,"ep3_M",,"goo.gl/iTPTWj","https://t.co/XXFI8H8AMY","https://goo.gl/iTPTWj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/optimisticO_O/status/841348911335919617","<U+0627><U+0628><U+0648> <U+0639><U+0628><U+062F><U+0627><U+0644><U+0631><U+062D><U+0645><U+0646><U+0001F1F8><U+0001F1E6>",,"<U+0625><U+0644><U+064A><U+0643> <U+0627><U+0644><U+0642><U+0635><U+0629> <U+0643><U+0627><U+0645><U+0644><U+0629> ..                           { <U+0648><U+064E><U+0623><U+064E><U+0646><U+0651><U+064E> <U+0625><U+0644><U+064E><U+0649> <U+0631><U+064E><U+0628><U+0651><U+0643> <U+0627><U+0644><U+0652><U+0645><U+064F><U+0646><U+0652><U+062A><U+064E><U+0647><U+064E><U+0649> }       <U+062A><U+0645><U+062A> <U+0648><U+0644><U+0644><U+0647> <U+0627><U+0644><U+062D><U+0645><U+062F> .",,FALSE,4928,3982,18,60612,449,2012-06-04 20:31:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/599538917/1486791418","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1107015751565742080/UtVT1o3v_normal.jpg"
"x190644608","x841348905006747648",2017-03-13 18:03:05,"Ibutrendy","Allah has honored us by making us #Muslims. There is no greater blessing than the guidance of Allah. Alhamdulillah!","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"Muslims",,,,,,,,,,,,,"x304808873","DrBilalPhilips","en",,,,,,,,,,,,,,,,"x841348135398051842","Allah has honored us by making us #Muslims. There is no greater blessing than the guidance of Allah. Alhamdulillah!",2017-03-13 18:00:01,"TweetDeck",541,249,"x304808873","DrBilalPhilips","Dr. Bilal Philips",763734,10,32160,,"Jamaican Canadian Islamic scholar and author who graduated from the Islamic University of Madeenah and is the founder of the Islamic Online University (IOU).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ibutrendy/status/841348905006747648","Ibbu","Dubai, UAE","Peace <U+270C><U+FE0F>",,FALSE,68,1078,0,1245,3273,2010-09-14 13:50:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/190644608/1583699792","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991381390351589377/jU1Iq2wI_normal.jpg"
"x1433514229","x841348894185385984",2017-03-13 18:03:02,"x0maged0x1","#Quran is the right guidance according to the Muslims beliefs #ep3_M&amp;S https://t.co/2Vfzb2R83P","<U+0625><U+0633><U+0644><U+0627><U+0645> <U+062A><U+0648><U+064A><U+062A> | Islam Tweet",,,,,FALSE,FALSE,0,0,0,0,"Quran ep3_M",,"goo.gl/iTPTWj","https://t.co/2Vfzb2R83P","https://goo.gl/iTPTWj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/x0maged0x1/status/841348894185385984","<U+0645><U+0627><U+062C><U+062F>",,,,FALSE,203,27,2,40936,118,2013-05-16 16:29:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1433514229/1529858452","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1160205371975356418/qQfz0IBr_normal.jpg"
"x748331990525480960","x841348882621726721",2017-03-13 18:02:59,"poligonnational","New EO resets clock on ban. Shows that EO is focused on keeping Muslims out, rather than on enhancing vetting @NIACouncil Hill briefing","Twitter for iPhone",,,,,FALSE,FALSE,0,1,0,0,,,,,,,,,,,,,,"x56806379","NIACouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/poligonnational/status/841348882621726721","Poligon","Washington, DC","Amplifying Muslim American voices in Congress | Instagram: @PoligonNational","http://www.poligonnational.org",FALSE,998,967,21,6302,1188,2016-06-30 01:47:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/748331990525480960/1525808059","","http://pbs.twimg.com/profile_images/997779751879233536/bIcKJ_dg_normal.jpg"
"x820852758110765057","x841348870030348288",2017-03-13 18:02:56,"maryamrather","When Muslims vote- vote bank
When Dalits vote- identity politics
When OBCs vote- jaatiwaad

Qabristaan &amp; Horse Trading- people's mandate!","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x194022170","Shehla_Rashid","en",,,,,,,,,,,,,,,,"x841174258843811840","When Muslims vote- vote bank
When Dalits vote- identity politics
When OBCs vote- jaatiwaad

Qabristaan &amp; Horse Trading- people's mandate!",2017-03-13 06:29:06,"Twitter Web Client",1466,953,"x194022170","Shehla_Rashid","Shehla Rashid",756397,1350,29662,,"Conscious citizen.
Insta: http://instagram.com/shehla_shora
FB: http://facebook.com/shehlarashidofficial
TikTok: https://vm.tiktok.com/VY2Xbw/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maryamrather/status/841348870030348288","Maryam",,,,FALSE,14,19,1,44,91,2017-01-16 04:38:43,FALSE,,,,,"","http://pbs.twimg.com/profile_images/983945574935183360/JNdIXffH_normal.jpg"
"x593488590","x841348869732499456",2017-03-13 18:02:56,"Hones8Liar","@Hones8Liar trending #IamWithAK is just like that each time Muslims have to give assurance that they are patriot","Twitter for Android",100,"x841348314826076160","x593488590","Hones8Liar",FALSE,FALSE,0,0,0,0,"IamWithAK",,,,,,,,,,,,,"x593488590","Hones8Liar","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Hones8Liar/status/841348869732499456","Honest Liar™",,"Her Nazar Hoti Hai Khud Hi Apne Dil Ka Ayina//Jisne Dekha Jis Nazar Se Us Tarah Jaana Mujhe.!

RTs are not endorsement..",,FALSE,865,473,30,42591,24499,2012-05-29 05:51:31,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1208003190232215552/Xn2t_8X1_normal.jpg"
"x424565236","x841348865848569856",2017-03-13 18:02:55,"raikudla","India’s Muslims fight terror by example https://t.co/K34iUj4eFj@","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,"sundayguardianlive.com/opinion/8704-i…","https://t.co/K34iUj4eFj","http://www.sundayguardianlive.com/opinion/8704-india-s-muslims-fight-terror-example",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raikudla/status/841348865848569856","<U+0C85><U+0C9C><U+0CC7><U+0CAF><U+0001F1EE><U+0001F1F3>","Fremont,CA,USA","Nature is the most precious thing we have, let us preserve it. Vegetarian by choice!!  Believes humanity is the only religion that matters!!",,FALSE,152,1008,10,7940,352,2011-11-29 22:50:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/424565236/1354272971","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3255026539/ea4c545f76cd1139903e187e81792e2b_normal.jpeg"
"x461815441","x841348861822140417",2017-03-13 18:02:54,"LKVang64","@BrendaFiles2 @ballzoff @mikandynothem @DrLee4America @POTUS Muslims believe in God, and https://t.co/yijQRdTVHW","Twitter for Android",51,"x841347601769345025","x782012440191959040","BrendaFiles2",FALSE,FALSE,0,0,0,2,,,"onfaith.co/onfaith/2010/0…","https://t.co/yijQRdTVHW","https://www.onfaith.co/onfaith/2010/07/26/islamic-shariah-is-based-on-the-ten-commandments/4165",,,,,,,,,"x782012440191959040 x739129241749491712 x492833134 x200163987 x822215679726100480","BrendaFiles2 ballzoff mikandynothem DrLee4America POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LKVang64/status/841348861822140417","AJVang","Missouri, USA","<U+0001F1FA><U+0001F1F8><U+262A><U+FE0F>Diehard Husker Fan, Trekkie, Sci Fi lover, Retired Army, Corrections Officer, Ind Conservative, Student of history and religion, CISS/BA.",,FALSE,150,158,2,12636,8033,2012-01-12 06:53:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/461815441/1497660324","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/875876899398066176/LDVoHBZz_normal.jpg"
"x856277600","x841348861406916613",2017-03-13 18:02:54,"rishalsyed","Allah has honored us by making us #Muslims. There is no greater blessing than the guidance of Allah. Alhamdulillah!","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"Muslims",,,,,,,,,,,,,"x304808873","DrBilalPhilips","en",,,,,,,,,,,,,,,,"x841348135398051842","Allah has honored us by making us #Muslims. There is no greater blessing than the guidance of Allah. Alhamdulillah!",2017-03-13 18:00:01,"TweetDeck",541,249,"x304808873","DrBilalPhilips","Dr. Bilal Philips",763734,10,32160,,"Jamaican Canadian Islamic scholar and author who graduated from the Islamic University of Madeenah and is the founder of the Islamic Online University (IOU).",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rishalsyed/status/841348861406916613","RishalSyed",,"Slave Of ALLAH<U+261D>Say ASTAGHFIRULLAH for your sins & mistakes

NABI <U+FDFA> 
<U+250F><U+2513>  
<U+2503><U+2503><U+2571><U+2572> 
<U+2503><U+2571><U+2571><U+2572><U+2572>  
<U+2571><U+2571><U+256D><U+256E><U+2572><U+2572> 
<U+2594><U+258F><U+2517><U+251B><U+2595><U+2594>    
<U+2571><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2572>  
           
<U+2571><U+2571><U+250F><U+2533><U+2513><U+256D><U+256E><U+250F><U+2533><U+2513> <U+2572><U+2572> 
<U+2594><U+258F><U+2517><U+253B><U+251B><U+2503><U+2503><U+2517><U+253B><U+251B><U+2595><U+2594>",,FALSE,160,36,2,3681,7200,2012-10-01 12:14:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/856277600/1469485259","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/721539195962056704/E5Wj_jB1_normal.jpg"
"x986975712","x841348854398115840",2017-03-13 18:02:53,"ankurbtpl","When Muslims vote- vote bank
When Dalits vote- identity politics
When OBCs vote- jaatiwaad

Qabristaan &amp; Horse Trading- people's mandate!","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x194022170","Shehla_Rashid","en",,,,,,,,,,,,,,,,"x841174258843811840","When Muslims vote- vote bank
When Dalits vote- identity politics
When OBCs vote- jaatiwaad

Qabristaan &amp; Horse Trading- people's mandate!",2017-03-13 06:29:06,"Twitter Web Client",1466,953,"x194022170","Shehla_Rashid","Shehla Rashid",756397,1350,29662,,"Conscious citizen.
Insta: http://instagram.com/shehla_shora
FB: http://facebook.com/shehlarashidofficial
TikTok: https://vm.tiktok.com/VY2Xbw/",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ankurbtpl/status/841348854398115840","ANKUR TIBREWAL",,"A Being",,FALSE,305,119,25,30363,16421,2012-12-03 16:41:59,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1226558410830671873/ULeQaEvo_normal.jpg"
"x48263948","x841348835557310464",2017-03-13 18:02:48,"vipulshah24","Someone needs to tell @ReutersIndia that Hindus did not leave India for Pakistan, Muslims did. https://t.co/3biPHguaEa","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,"m.indiatoday.in/story/enemy-pr…","https://t.co/3biPHguaEa","http://m.indiatoday.in/story/enemy-property-act-of-1968-amended-law-muslims-rajya-sabha/1/903313.html",,,,,,,,,"x44704537 x15954704","KanchanGupta ReutersIndia","en",,,,,,,,,,,,,,,,"x841310243913048064","Someone needs to tell @ReutersIndia that Hindus did not leave India for Pakistan, Muslims did. https://t.co/3biPHguaEa",2017-03-13 15:29:27,"Twitter for Android",183,203,"x44704537","KanchanGupta","Kanchan Gupta",226658,1003,121948,"National Capital Region, India","Distinguished Fellow, ORF | Chairman, RRRLF |
Views are personal | #India #IndiaPolEco |
http://Instagram.com/kanchangupta | http://telegram.me/kanchangupta",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vipulshah24/status/841348835557310464","CA Vipul Shah",,,,FALSE,185,128,15,11252,4999,2009-06-18 05:59:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/48263948/1424593499","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000782779170/69722ff40abc122b962a3f74f97232c5_normal.jpeg"
"x17099193","x841348820919304194",2017-03-13 18:02:45,"Okie08","DISTRUBING VIDEO : Students Support Religious Freedom for Muslims, not Christians https://t.co/lKIjWkQklL","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,"truthfeed.com/distrubing-vid…","https://t.co/lKIjWkQklL","http://truthfeed.com/distrubing-video-students-support-religious-freedom-for-muslims-not-christians/56970/",,,,,,,,,"x2417844248","_Proud_American","en",,,,,,,,,,,,,,,,"x841331748151599104","DISTRUBING VIDEO : Students Support Religious Freedom for Muslims, not Christians https://t.co/lKIjWkQklL",2017-03-13 16:54:54,"Twitter Web Client",3,3,"x2417844248","_Proud_American","Proud American <U+0001F1FA><U+0001F1F8>Text TRUMP to 88022",64312,63179,256134,"United States of America","I pledge allegiance to the<U+0001F1FA><U+0001F1F8>of the USA and to the REPUBLIC 4which it stands,ONE NATION UNDER GOD,indivisible w/LIBERTY&JUSTICE4all<U+2757><U+FE0F>#AMERICAN by CHOICE",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Okie08/status/841348820919304194","<U+0001F4A5>Okie08 <U+0001F4A5><U+0001F37F><U+0001F4A5>","Oklahoma, USA","#MAGA Praying<U+0001F64F> 4 @POTUS #ProLife @CCOT @NRA @realDonaldTrump & Melania had me at hello @DevinNunes <U+0001F44D>#WalkAway #TrumpTrain2020 Not looking 4 relationship",,FALSE,19500,21261,173,235859,162176,2008-11-01 11:20:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/17099193/1521244610","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/731244141561020420/-n0dOgX6_normal.jpg"
